"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
360180;7229;87712;QUA;"2025-01-03 15:30:00";"2025-01-03 15:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360181;7229;87712;QUA;"2025-01-03 15:40:00";"2025-01-03 15:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
360182;7229;87712;SPO;"2025-01-03 14:40:00";"2025-01-03 14:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360183;7229;87712;SPO;"2025-01-03 14:50:00";"2025-01-03 15:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360184;7229;87712;SPO;"2025-01-03 15:00:00";"2025-01-03 15:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360185;7229;87712;SPO;"2025-01-03 15:10:00";"2025-01-03 15:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360186;7229;87712;SPO;"2025-01-03 15:20:00";"2025-01-03 15:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360187;7229;87712;SPO;"2025-01-03 15:30:00";"2025-01-03 15:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360188;7229;87712;SPO;"2025-01-03 15:40:00";"2025-01-03 15:55:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360189;474;87713;QUA;"2025-01-03 16:30:00";"2025-01-03 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;2.00;1.00;0.00;0.00;0.00
360190;474;87713;ANT;"2025-01-03 16:30:00";"2025-01-03 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360191;474;87713;SPO;"2025-01-03 16:30:00";"2025-01-03 17:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
360192;;87714;QUA;"2025-01-03 16:15:00";"2025-01-03 16:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;2.00;2.00;0.00;0.00;0.00
360193;;87714;QUA;"2025-01-03 17:00:00";"2025-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;0.00;0.00
360194;;87714;QUA;"2025-01-03 17:30:00";"2025-01-03 17:45:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;2.00;2.00;1.00;0.00;0.00
360195;;87714;QUA;"2025-01-03 18:00:00";"2025-01-03 18:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00
360196;;87714;SPO;"2025-01-03 16:15:00";"2025-01-03 16:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360197;;87714;SPO;"2025-01-03 17:00:00";"2025-01-03 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360198;;87714;SPO;"2025-01-03 17:30:00";"2025-01-03 17:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360199;;87714;SPO;"2025-01-03 18:00:00";"2025-01-03 18:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360200;135;87715;QUA;"2025-01-03 04:40:00";"2025-01-03 05:32:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;6.00;4.00;1.00;3.50;0.50;0.00
360201;135;87715;QUA;"2025-01-03 05:32:00";"2025-01-03 06:58:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.50;7.50;8.50;3.00;3.50;0.00;0.00
360202;135;87715;SPO;"2025-01-03 04:40:00";"2025-01-03 06:58:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.50;2.50;4.00;4.50;4.00;0.50
360203;7600;87716;QUA;"2025-01-04 00:50:00";"2025-01-04 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
360204;7600;87716;QUA;"2025-01-04 01:20:00";"2025-01-04 01:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360205;7600;87716;SPO;"2025-01-04 00:50:00";"2025-01-04 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360206;7600;87716;SPO;"2025-01-04 01:20:00";"2025-01-04 01:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360207;7154;87717;ANT;"2025-01-03 19:18:00";"2025-01-03 20:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360208;7154;87717;QUA;"2025-01-03 19:18:00";"2025-01-03 19:55:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;1.00;0.00;0.00
360209;7154;87717;QUA;"2025-01-03 20:06:00";"2025-01-03 20:47:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
360210;7154;87717;DLM;"2025-01-03 19:18:00";"2025-01-03 20:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360211;7154;87717;SPO;"2025-01-03 19:18:00";"2025-01-03 20:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
360212;44;87718;QUA;"2025-01-03 16:55:00";"2025-01-03 17:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360213;44;87718;QUA;"2025-01-03 17:08:00";"2025-01-03 17:28:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
360214;44;87718;QUA;"2025-01-03 17:28:00";"2025-01-03 17:43:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00
360215;44;87718;QUA;"2025-01-03 17:43:00";"2025-01-03 18:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
360216;44;87718;QUA;"2025-01-03 18:00:00";"2025-01-03 18:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00
360217;44;87718;QUA;"2025-01-03 18:15:00";"2025-01-03 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
360218;44;87718;QUA;"2025-01-03 18:30:00";"2025-01-03 18:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00
360219;44;87718;QUA;"2025-01-03 18:45:00";"2025-01-03 19:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
