"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
329856;131;84803;LEO;"2022-11-05 21:50:00";"2022-11-06 03:36:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329857;131;84803;SPO;"2022-11-05 21:50:00";"2022-11-06 03:36:00";0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;3.00;7.00;3.00;0.00;0.00;0.00
329858;194;84804;STA;"2022-10-30 17:56:00";"2022-10-30 18:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
329859;194;84804;NTA;"2022-10-30 17:56:00";"2022-10-30 18:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.50;0.00;0.00;0.00
329860;194;84804;ORI;"2022-10-30 17:56:00";"2022-10-30 18:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329861;194;84804;NUE;"2022-10-30 17:56:00";"2022-10-30 18:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329862;194;84804;SPO;"2022-10-30 17:56:00";"2022-10-30 18:59:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;2.00;1.00;0.00;0.00
329863;16852;84805;SPO;"2022-11-06 15:08:00";"2022-11-06 15:09:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329875;13021;84809;STA;"2022-11-05 23:08:00";"2022-11-05 23:43:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
329876;13021;84809;SPO;"2022-11-05 23:08:00";"2022-11-05 23:43:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
